data	language	question	Translated question	category	answer	original_page	answer_page	answer in different_wiki	answer in non-Wikipedia article on the web	answer in infobox/table
tydi	japanese	選挙ボランティアは無給労働？	Are election officials unpaid work?	4		https://ja.wikipedia.org/wiki/%E3%83%9C%E3%83%A9%E3%83%B3%E3%83%86%E3%82%A3%E3%82%A2				
tydi	japanese	マンチニールは生産される？	Are Manchineel produced?	5		https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%A4%E6%96%87%E6%98%8E				
tydi	japanese	『オーセンティック・サイエンス・フィクション』は日本語に翻訳された？	Has "Authentic Science Fiction" been translated into Japanese?	6		https://ja.wikipedia.org/wiki/%E3%82%AE%E3%83%A3%E3%83%A9%E3%82%AF%E3%82%B7%E3%83%BC%E3%83%BB%E3%82%B5%E3%82%A4%E3%82%A8%E3%83%B3%E3%82%B9%E3%83%BB%E3%83%95%E3%82%A3%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3				
tydi	japanese	アーロン・ロジャースの人種は何？	What is Aaron Rogers' race?	1		https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%B3%E3%82%B0%E3%83%A9%E3%83%B3%E3%83%89%E7%B3%BB%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E4%BA%BA				
tydi	japanese	アメリカ東部沿岸の13州は何年間、イギリス領でしたか？	How long were the 13 colonies on the east coast British territory?	6		https://ja.wikipedia.org/wiki/13%E6%A4%8D%E6%B0%91%E5%9C%B0				
tydi	japanese	アラブ反乱による死者の数は？	How many people died in the Arab Revolt?	1	5,000	https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%A9%E3%83%96%E5%8F%8D%E4%B9%B1		https://en.wikipedia.org/wiki/Arab_Revolt	1	
tydi	japanese	アルゼンチン・タンディルの主要産業は何	What are the key industries in Tandil, Argentina?	1		https://ja.wikipedia.org/wiki/%E3%83%96%E3%82%A8%E3%83%8E%E3%82%B9%E3%82%A2%E3%82%A4%E3%83%AC%E3%82%B9%E5%B7%9E				
tydi	japanese	カントリー・ハウスには今でも居住者はいる？	Does an English country house still have residents?	6		https://ja.wikipedia.org/wiki/%E3%83%91%E3%83%83%E3%83%A9%E3%83%BC%E3%83%87%E3%82%A3%E3%82%AA%E5%BB%BA%E7%AF%89				
tydi	japanese	ジョットは油絵を描きましたか？	Did Giotto paint in oil?	6		https://ja.wikipedia.org/wiki/%E3%82%B9%E3%82%AF%E3%83%AD%E3%83%B4%E3%82%A7%E3%83%BC%E3%83%8B%E7%A4%BC%E6%8B%9D%E5%A0%82				
tydi	japanese	スコッティ・ピッペンの引退後の職業は？	What is Scottie Pippen's retirement career?	1		https://ja.wikipedia.org/wiki/%E3%82%B9%E3%82%B3%E3%83%83%E3%83%86%E3%82%A3%E3%83%BB%E3%83%94%E3%83%83%E3%83%9A%E3%83%B3				
tydi	japanese	ダンジョンズ&ドラゴンズはいくつの国で販売された？	How many countries was Dungeons & Dragons sold in?	6		https://ja.wikipedia.org/wiki/%E3%83%80%E3%83%B3%E3%82%B8%E3%83%A7%E3%83%B3%E3%82%BA%26%E3%83%89%E3%83%A9%E3%82%B4%E3%83%B3%E3%82%BA				
tydi	japanese	メソアメリカで最古の文明は何	What is the oldest civilization in Mesoamerica?	6		https://ja.wikipedia.org/wiki/%E3%83%A1%E3%82%BD%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB				
tydi	japanese	ルートヴィヒ・ヴァン・ベートーヴェンの処女作は何？	What is Ludwig van Beethoven's first song?	1	9 Variations in C Minor for piano	https://ja.wikipedia.org/wiki/%E3%83%AB%E3%83%BC%E3%83%88%E3%83%B4%E3%82%A3%E3%83%92%E3%83%BB%E3%83%B4%E3%82%A1%E3%83%B3%E3%83%BB%E3%83%99%E3%83%BC%E3%83%88%E3%83%BC%E3%83%B4%E3%82%A7%E3%83%B3	http://www.lvbeethoven.com/Bio/BiographyLudwig.html		1	
tydi	japanese	レノックス伯爵夫人マーガレット・ダグラスに何人の子どもがいた？	How many children did Margaret Douglas, Countess of Lennox, have?	6		https://ja.wikipedia.org/wiki/%E3%83%A1%E3%82%A2%E3%83%AA%E3%83%BC_(%E3%82%B9%E3%82%B3%E3%83%83%E3%83%88%E3%83%A9%E3%83%B3%E3%83%89%E5%A5%B3%E7%8E%8B)				
tydi	japanese	ロザリオの販売は誰でもできる？	Can anyone sell a rosary?	6		https://ja.wikipedia.org/wiki/%E3%83%AD%E3%82%B6%E3%83%AA%E3%82%AA				
tydi	japanese	享禄・天文の乱が続いた期間は？	How long did the Kyoroku / Tenbun rebellion last?	6		https://ja.wikipedia.org/wiki/%E6%B0%B8%E7%A6%84%E3%81%AE%E5%A4%89				
tydi	japanese	国立近代美術館で最も価値の高い作品は？	What is the most valuable work at the National Museum of Modern Art, Tokyo?	6		https://ja.wikipedia.org/wiki/%E9%A3%9B%E9%B3%A5II				
tydi	japanese	応仁の乱の戦死者は何人？	How many people were killed in the Ōnin War?	6		https://ja.wikipedia.org/wiki/%E5%BF%9C%E4%BB%81%E3%81%AE%E4%B9%B1				
tydi	japanese	日中戦争に関わった国はいくつある？	How many countries have been involved in the Second Sino-Japanese War?	6		https://ja.wikipedia.org/wiki/%E7%AC%AC%E4%BA%8C%E6%AC%A1%E4%B8%96%E7%95%8C%E5%A4%A7%E6%88%A6%E3%81%AE%E5%8F%82%E6%88%A6%E5%9B%BD				
tydi	japanese	日本で刀の生産に金型は使われた？	Were dies used in the production of swords in Japan?	6		https://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E5%88%80				
tydi	japanese	日本には何艘豪華客船がありますか？	How many luxury cruise ships are there in Japan?	6		https://ja.wikipedia.org/wiki/%E3%83%8A%E3%83%9D%E3%83%AC%E3%82%AA%E3%83%B3%E3%83%BB%E3%83%9C%E3%83%8A%E3%83%91%E3%83%AB%E3%83%88				
tydi	japanese	日清戦争で航空戦はあった？	Were there any aerial warfare in the the First Sino-Japanese War?	6		https://ja.wikipedia.org/wiki/%E6%97%A5%E6%B8%85%E6%88%A6%E4%BA%89				
tydi	japanese	架空の日付が初めて登場した小説作品は何	What is the first work of fiction in which a fictional date appeared	5		https://ja.wikipedia.org/wiki/%E3%82%AF%E3%83%88%E3%82%A5%E3%83%AB%E3%83%95%E7%A5%9E%E8%A9%B1				
tydi	japanese	腫瘍溶解性ウイルスの大きさは？	What is the size of the Oncolytic virus?	1		https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%97%E3%82%B9%E3%82%BF%E3%82%A4%E3%83%B3%E3%83%BB%E3%83%90%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%A6%E3%82%A4%E3%83%AB%E3%82%B9				
